title,place,startAt,endAt,price,ageLimit,main_img_url,detail_info,notice_img_url,notice_txt,detail_info_img_url
빅토리아 티렉스 (VICTORIA T-REX),롯데백화점 김포공항점 1층 그랜드홀,2022.04.22,2023.02.28,"8,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22004749_p.gif,"월-목 10:30-19:30 (마지막입장 18:45)금-일 10:30-20:00 (마지막입장 19:15)* 10시30분 티켓부스 오픈* 휴관일은 백화점과 동일 (매달 공지예정)※ 2023년 1월 1일(일), 1월 21일(토), 1월 22일(일) 백화점 휴무일로 휴관입니다.* 현장구매는 카드결제만 가능합니다.",,"※ 본 전시의 현장구매는 정상가로 판매됩니다. 사전 인터넷 예매를 권장드립니다. (현장구매는 카드결제만 가능합니다.)※ 본 전시는 주말 티켓발권 및 입장 대기시간이 평균 30분 가량 발생합니다. 특히 주말 오전 11시에서 오후 5시까지는 전시장 내부가 혼잡하오니 쾌적한 관람을 위해서는 주중에 방문하시는 것을 권장 드립니다.※ 인터넷 예매를 하셨어도, 현장 티켓부스에서 지류티켓으로 발권이 반드시 필요합니다.※ 제한된 공간에 순차적으로 입장 도와드리고 있어 입장 대기시간이 발생할 수 있다는 점 참고 부탁드립니다.월-목 10:30-19:30 (마지막입장 18:45)금-일 10:30-20:00 (마지막입장 19:15)* 10시30분 티켓부스 오픈* 운영시간 변동이 있을 수 있습니다. 변동시 추후 공지 예정* 롯데백화점 김포공항점 휴무일에 휴관예정(매달공지 예정)※ 2023년 1월 1일(일), 1월 21일(토), 1월 22일(일) 백화점 휴무일로 휴관입니다.* 현장구매는 카드결제만 가능합니다.※ 입장전 반드시 현장 티켓부스에서 종이티켓으로 발권(필수) 후 입장 가능※ 패밀리권: 명시되어있는 구성으로만 사용 가능합니다.EX. 패밀리권1 (성인2+어린이1) 구매시: 성인1+어린이2 사용불가※ 빅토리아 티렉스 전시장 내부 안전문제로 인하여 15세미만 단독 입장 불가합니다.보호자 동반 필수로 15세미만 어린이티켓만 구매후 입장시 입장이 제한됩니다.※ 청소년 티켓 구매시 생년월일 확인후 발권이 진행됩니다.※ 무료입장은 만 24개월 미만까지이며, 증빙서류 지참 및 보호자 동반 필수 입니다. 이용에 참고 부탁드립니다.［코로나 예방에 따른 운영안내］: 전시장 내외 거리두기를 시행중 입니다. 이로 인하여 관람인원 제한 및 입장 전 대기가 발생할 수 있습니다.: 전 관람객 마스크 착용을 확인하며 미착용시 입장을 제한합니다. 입장 전후 손소독제 사용을 의무적으로 시행하고 있습니다.［자주 묻는 질문 ］1. 입장시간 및 관람시간은 어떻게 되나요？오전 10시 30분부터 티켓부스에서 발권이 시작됩니다. 예매 후에도 반드시 종이티켓 발권이 필요하오니 티켓부스로 오시면 발권 및 전시장 안내 도와드리겠습니다. 관람시간은 평균적으로 45분에서 1시간정도 소요됩니다.2. 전체관람가이면 어린이 단독입장이 가능한가요？아니요. 빅토리아 티렉스 전시장 내부 안전문제로 인하여 15세미만은 단독입장 불가능합니다. 보호자 동반입장 해주셔야하고, 15세미만 청소년＆어린이티켓만 단독구매 후 입장시 입장이 제한됩니다. (청소년증 및 본인인증 가능한 신분증 필히 지참 부탁드립니다.)3. 주차는 가능한가요？네. 롯데백화점/롯데몰 지하주차장 이용가능합니다. 발권시 티켓부스에서 무료주차 3시간 사전등록 가능합니다.4. 전시장 퇴장 후 재입장이 가능한가요？전시 관람을 모두 마치고 퇴장하신 경우 티켓을 소지하였더라도 재입장이 불가능합니다. 중도 퇴장시 또한 재입장이 어렵습니다. 양해 부탁드리겠습니다.5. 유모차 반입이 되나요？유모차는 계단 및 시설물 안전상의 이유로 반입이 불가하며, 전시장 입구에서 직원이 보관도와드립니다. 추가적인 개인귀중품에 대한 책임은 본 전시장에서 가지고 있지 않습니다.6. 식음료 반입이 가능한가요？아니요. 입장하실 때는 음료 및 음식물 반입이 절대 불가하오니 이점 양해 부탁드립니다.7. 단체 관람 예약은 어떻게 하나요？15인이상 관람을 원하실 경우, yeseul.park@cityneongroup.com으로 문의 부탁드리겠습니다.8. 현장 직원의 설명관리자 및 직원의 요청사항에 불응시에는 현장 관리자에 의해 강제 퇴장될 수 있으며, 반드시 체험 전 안내원의 설명을 충분히 숙지하시길 바랍니다.9. 취소 및 환불당일티켓에 대한 취소 및 환불은 불가능 합니다. 이외의 취소 환불 문의는 고객센터로 접수 부탁드립니다. 예매내역 확인 후 안내 드리겠습니다. 현장 티켓 발권 후 단순변심으로 인한 환불은 불가능 합니다.",http://ticketimage.interpark.com/Play/image/etc/22/22004749-04.jpg
"빛의 벙커 세잔, 프로방스의 빛_1월",빛의 벙커,2023.01.01,2023.01.31,"18,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22018012_p.gif,공연시간 정보 text 없음,"http://ticketimage.interpark.com/Play/image/etc/22/22018012-01.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22018012-02.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22018012-04.jpg","

臾댁젣 臾몄꽌



","http://ticketimage.interpark.com/Play/image/etc/22/22018012-01.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22018012-02.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22018012-04.jpg"
선릉 인문학산책,선릉,2019.01.08,2023.12.31,"19,900원",만 10세이상,http://ticketimage.interpark.com/Play/image/large/19/19000210_p.gif,"예매가능시간: 관람전일 18시까지 화,수요일 오전 10시",,"

Untitled Document


",
"쉼 ,",미디어 아트 갤러리 언더독뮤지엄,2022.09.19,2023.02.28,"10,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22012724_p.gif,- 전시시간 : 매일 오전 11시 ~ 오후 10시 - 마지막 입장 : 오후 9시 20분,,"아래의 일정과 같이 대관을 진행합니다.

대관 기간동안은 < 쉼 , 밤의 흔적 물의 위로> 전시는 잠시 쉬어 갑니다.


1. 2022년 10월 22일 토 ~ 10월 30일 일

2. 2022년 11월 01일 화 ~ 11월 06일 일

3. 2022년 12월 08일 목 ~ 12월 11일 일


감사합니다.

* 주차 : 사전에 예약한 장애인 본인이 탑승한 차량만 주차가 가능합니다.",http://ticketimage.interpark.com/Play/image/etc/22/22012724-01.jpg
아이뮤지엄 여수,아이뮤지엄 여수점,2022.01.20,2023.12.31,"12,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22000534_p.gif,※아이뮤지엄 여수 월/화 휴관 ※※설 연휴(1월 21일 ~ 1월 24일) 정상 운영※,,"상세페이지에 기재되어 있는 특별할인 입장가는 현장에서만 매표가능합니다.

유효기간 ~ ~2023.12.31

［티켓사용 방법］
1. 티켓 구매 (구매 후 30분 경과부터 사용가능)
2. 수신한 문자 상단에 모바일바코드 URL 키오스크 스캔 후 발권
* 02-456-2014로 문자 발송되오니 해당 번호로 문자 미수신 유선연락 부탁드립니다.

［이용시간］
1.관람시간 :11:00 ~ 19:00 (입장마감 18:00)
2.매표 및 입장은 관람 종료 1시간 전에 마감됩니다.
3.매주 월,화 휴관

［미사용티켓취소환불규정］
1. 유효기간 내 취소접수 시, 100% 환불.
2. 유효기간 종료 후 환불불가.
3. 부분취소 불가.
4. 취소환불문의처 : 02-456-2014 로 문의 후 환불 진행
5. 취소환불규정 예외사항 적용불가 (개인사, 질병 등)

［연령 기준 안내］
36개월 미만 무료 (증빙서류 지참시)

［단체관람 안내］
20인 이상 단체관람은 현장에 전화로 문의해주시기 바랍니다.

［업체정보］
업체명 : 아이랩미디어
주소 : 전라남도 여수시 박람회길1(덕충동) 여수세계박람회 국제관 D블럭 3층
현장문의처 : 061-665-9808~9

［판매주관사］
* 업 체 명 : 넥스트스토리 주식회사
* 상품문의 : 02-456-2014
* 문의시간 : 월~일 10:00 ~ 17:00 (점심시간 12시~13시) / 추석,설날 당일 휴무","http://ticketimage.interpark.com/Play/image/etc/22/22000534-05.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22000534-06.jpg"
안면도 오마이갤러리 20% 할인 입장권,오마이갤러리,2020.06.25,2023.12.31,"10,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/20/20004961_p.gif,연중무휴 하절기 (3월~9월) : 10시~7시 (6시까지 입장) 동절기 (10월~2월) : 10시~6시 (5시까지 입장),,"명화 감상의 새로운 패러다임 ＇오마이갤러리＇는 예술을 좀 더 재미있고 친근감있게 풀어보고자 하는 필요에서 생겨난 명화 테마 전시장입니다. 정서적 감성이 부족한 아이들에게 지루하고 따분한것을 느껴지는 ＂명화＂ 에서 흥미로운 면을 발견하고 예술을 자연스럽게 받아들일 수 있도록 할 것입니다. 또한 아이들의 교육뿐만 아니라 국내 수많은 명화 애호가들, 연인들, 가족단위의 관람객들에게도 만족을 드릴 만한 갤러리로 다가가고자 합니다.",
여주 쎈토이박물관 (피규어 디오라마 뮤지엄),쎈토이박물관,2021.03.08,2023.03.31,"6,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21001539_p.gif,공연시간 정보 text 없음,http://ticketimage.interpark.com/Play/image/etc/21/21001539-02.jpg,"

Untitled Document

",http://ticketimage.interpark.com/Play/image/etc/21/21001539-02.jpg
여주곤충박물관 입장권＆체험,여주곤충박물관,2023.01.02,2023.03.31,"11,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22017925_p.gif,공연시간 정보 text 없음,"http://ticketimage.interpark.com/Play/image/etc/22/22017925-01.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22017925-02.jpg","

Untitled Document


","http://ticketimage.interpark.com/Play/image/etc/22/22017925-01.jpg, http://ticketimage.interpark.com/Play/image/etc/22/22017925-02.jpg"
인간의 고귀함을 지킨 화가 조르주 루오,전남도립미술관,2022.10.06,2023.01.29,"15,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22012982_p.gif,"관람시간: 10:00~18:00(입장 마감 17:30분) 매월 마지막 주 수요일 21시까지 연장개관(입장:20시30분)휴관일: 매주 월요일(공휴일의 경우, 다음날 휴관)단, 10월10일, 1월 23일은 개관하며 다음날 평일 휴관",,"* 얼리버드 티켓 사용기간은 2022. 10. 30 까지이며, 사용기간이 끝난 이후 취소 및 환불은 불가능 합니다.* 도민할인 및 만 6세 이하의 어린이 관련 신분증 및 증명서 지참 시 적용* 롯데카드로 카드소지자 본인에 한 해 현장 구매시 20% 할인<관람료 면제 대상>1. 국빈·외교사절단 및 그 수행자2. 보호자를 동반한 만 6세 이하의 어린이   - 장애인복지법」에 제32조에 따라 등록된 장애인 및 그와 동행하는 보호자 1명3. 다음 각 목에 해당하는 사람   - 5·18민주유공자 예우에 관한 법률 시행령」제52조항제1항 각 호의 어느 하나에 해당하는 사람   - 고엽제후유의증 등 환자 지원 및 단체 설립에 관한 법률 시행령」제10조의3제1항 각 호의 어느 하나에 해당하는 사람   - 국가유공자 등 예우 및 지원에 관한 법률 시행령」제86조제1항 각 호의 어느 하나에 해당하는 사람   - 독립유공자예우에 관한 법률 시행령」제15조의 적용을 받는 사람   - 참전유공자예우 및 단체 설립에 관한 법률 시행령」제12조제1항에 따른 참전유공자   - 특수임무유공자 예우 및 단체설립에 관한 법률 시행령」제58조의 적용을 받는 사람4. 공무수행을 위하여 출입하는 사람5. 그 밖에 도지사가 관람료를 면제할 필요가 있다고 인정하는 사람",http://ticketimage.interpark.com/Play/image/etc/22/22012982-02.jpg
전남 영암곤충박물관 (기찬랜드),영암곤충박물관,2021.03.08,2023.03.31,"6,500원",전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21001570_p.gif,공연시간 정보 text 없음,,"- 1인 이용권 6,500원
- 1인 이용권+금붕어잡기 9,000원
- 1인 이용권+목걸이만들기 10,000원
- 1인 이용권+애벌레키우기 12,000원
- 1인 이용권+표본케이스 15,000원 (표본금액은 현장 별도 금액)","http://ticketimage.interpark.com/Play/image/etc/21/21001570-10.jpg, http://ticketimage.interpark.com/Play/image/etc/21/21001570-11.jpg"
창경궁의 인문학산책(야간),창경궁,2019.01.04,2023.12.31,"19,900원",만 10세이상,http://ticketimage.interpark.com/Play/image/large/18/18018388_p.gif,"예매가능시간: 관람전일 18시까지 목,금,토,일,공휴일 오후 7시",,"

Untitled Document

",
창덕궁의 인문학산책,창덕궁 돈화문,2018.07.02,2023.12.31,"19,900원",만 10세이상,http://ticketimage.interpark.com/Play/image/large/18/18008385_p.gif,"예매가능시간: 관람전일 18시까지 목,금,토,일,공휴일 오전 10시",,"

Untitled Document



",
춘천 애니메이션박물관＆토이로봇관 (강원 춘천),춘천 애니메이션박물관,2021.04.01,2023.01.31,"7,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21002426_p.gif,예매가능시간: 관람일 15시까지 ※ 매주 월요일 휴관,,"* 매주 월요일, 1월 1일, 명절 당일 휴관(월요일이 공휴일인 경우 다음날 휴관)
* 온라인 예매와 현장발권 모두 가능합니다.
1. 예매 후 입장 팔찌 발권은 애니메이션박물관에서만 가능합니다.
2. 토이로봇관은 평일에만 점시시간 (12시~오후1시) 에는 입장이 불가합니다.
- 10시 ~ 12시 (자율입장)
- 오후 1시 ~ 오후 5시 (자율입장)
* 애니메이션박물관은 평일/토요일/공휴일 동일하게 자율입장입니다
* 입장 시간 전에는 토이로봇관 로비에서 대기해주세요
* 운영사항은 내부 사정에 의해 변경될 수 있습니다.
3. 각 관 입장 마감은 5시입니다
4. 총 관람 소요시간은 약 1시간 30분 ~ 2시간으로 오후 4시까지는 입장해야 관람이 수월합니다.
5. 온라인 예매는 당일 3시까지 가능합니다(예매 후 1시간 후 사용 가능)
6. 무료/ 할인 대상자는 현장 발권만 가능하며, 신분증(증빙서류)를 반드시 지참해주시기 바랍니다.

[구매전 필수 확인]
* 관람료는 동일하나, 데이터 수집을 위해 대상 구분해서 예매 바랍니다.
* 현장발권 병행 중으로, 온라인 사전 예매 마감 된 경우 참고 바랍니다.
단, 적정 인원 초과 시 온라인 사전예매자 우선입장으로 관람에 제한 있을 수 있습니다.
* 20인 이상 단체는 사전에 연락 바랍니다
* 무료 대상자는 증빙자료 지참 후 현장(직원)확인을 통해 발권이 가능합니다.
- 무료대상 : 24개월 미만, 중증 장애인(1~3급) 및 동반 1인, 국가유공자

[티켓사용 방법]
1. 티켓 구매(※구매 1시간 이후부터 사용 가능)
2. 구매 후 60분이내에 02-456-2014 에서 발송하는 모바일 바코드 문자수령
3. 현장 방문 후, 데스크에 구매 바코드 또는 구매자 성함 / 핸드폰번호 뒤4자리 제시
※모바일 바코드를 수령하지 못한 고객분은 (02-456-2014 / 월~일 10:00 ~ 17:00 ) 로 연락부탁드립니다.

[이용안내]
- 영업시간 : 10:00 ~ 18:00 (주중/주말 공통)
- 매표/입장 마감 : 운영 마감 2시간 전
- 정기 휴관 : 매주 월요일 (월요일이 공휴일인 경우 다음날) 및 신정,설,추석 당일
* 정기 휴관일 및 운영시간은 박물관 사정에 따라 달라질 수 있습니다.

[연령 기준 안내]
- 무료입장(현장발권 / 증빙서류 제시) : 만 24개월 미만, 중증장애인(1~3급) 및 동반 1인, 자료 기증자(가족), 국가유공자(배우자)
- 할인대상 : 20인 이상 단체(사전 전화 문의)

[단체관람 안내]
- 20인 이상 단체관람은 현장에 전화로 문의해주시기 바랍니다.

[유의사항]
- 티켓은 구매 후 1시간 이후부터 사용 가능합니다.
- 본 상품은 애니메이션박물관과 토이로봇관의 통합입장권입니다.
- 티켓은 애니메이션박물관에서만 교환 가능합니다.?
- 애니메이션박물관은 자율관람이며, 도움이 필요한 경우 안내직원을 찾아주세요.
- 토이로봇관의 체험 일부는 충전시간을 필요로 하며, 충전 중에는 체험이 불가합니다.
- 전시물 및 체험 콘텐츠는 내부 사정에 따라 변경될 수 있음을 양지바랍니다.
- 음식물반입 및 안내견을 제외한 반려동물의 출입은 불가합니다.

［미사용티켓 취소환불규정］
* 이용일 당일 오후 4시까지 취소접수 시, 100% 환불
* 이용일 당일 오후 5시 이후 환불 불가
* 환불문의 : 인터파크 고객센터 1544-1555

［업체정보］
* 업체명 : 춘천애니메이션박물관
* 주소 : 강원도 춘천시 서면 박사로 854
* 주차 : 무료 주차
* 현장문의처 : 033-245-6470
* 상품문의 : 02-456-2014
* 문의시간 : 10:00~17:00 (점심시간 12시~13시)","http://ticketimage.interpark.com/Play/image/etc/21/21002426-06.jpg, http://ticketimage.interpark.com/Play/image/etc/21/21002426-07.jpg"
코버월드 화폐박물관 (경기도 포천),코버월드,2021.03.08,2023.02.28,"5,400원",전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21001601_p.gif,공연시간 정보 text 없음,"http://ticketimage.interpark.com/Play/image/etc/21/21001601-10.jpg, http://ticketimage.interpark.com/Play/image/etc/21/21001601-11.jpg","

Untitled Document


","http://ticketimage.interpark.com/Play/image/etc/21/21001601-10.jpg, http://ticketimage.interpark.com/Play/image/etc/21/21001601-11.jpg"
포천 느린마을 산사원［전통주갤러리 야외정원 기념품증정］,포천 산사원,2021.03.01,2023.02.28,"4,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21001270_p.gif,공연시간 정보 text 없음,,"

Untitled Document

",
피규어뮤지엄w 할인 티켓,피규어뮤지엄W,2021.04.27,2025.04.22,가격 정보 없음,전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21003487_p.gif,"- 관람시간 : 오전 11시 ~ 오후7시  - 휴관일 : 매주 월요일(월요일이 공휴일인 경우 개관), 1월1일, 설날 및 추석 연휴 1,2일째",,"1. 쾌적한 관람을 위해 관람인원 및 체험인원이 제한될 수 있습니다.2. 어린이는 보호자와 함께 입장가능하고, 어린이의 안전을 위해 정숙한 관람을 방해할 경우 관람이 제한될 수 있습니다.3. 유모차와 휠체어는 일부 전시실에 입장이 어려울 수 있습니다.4. 외부 음식물 반입이 불가합니다.5. 뮤지엄 전체가 금연구역입니다.6. 피규어 보호를 위해 플래시/삼각대 등을 이용한 촬영과 상업적 용도를 위한 촬영은 금지됩니다. 7. QR발송은 영업시간은 영업시간 내일경우 60분 이내로 발송되며, 영업시간 외 주문시 익일 오전 중으로 처리해드립니다(영업시간 : 평일 9시~6시)8. 바우처 캡쳐 후 매표소에 제시할 수 있습니다. 단, QR을 반드시 보여주세요.［티켓발권］1. 구매 후 이메일/핸드폰으로 바우처가 발송됩니다.2. 90일 이내 원하는 일자에 자유롭게 방문해주세요. 3. 매표소에서 바우처 내(內) QR을 보여주셔야 입장가능합니다. ［환불규정］ 미사용시 100% 환불 가능합니다.환불은 사용 유무 확인 후 진행됩니다.",
헤이리 파주공룡박물관,헤이리 파주공룡박물관,2021.03.08,2023.03.31,"6,500원",전체관람가,http://ticketimage.interpark.com/Play/image/large/21/21001649_p.gif,-판매기간 : ~23.03.30 -유효기간 : ~23.03.31 * 매주 월요일 휴관  [별도휴무일] -1월 22일 설 당일 휴무 / 1월 25일 대체 휴무 -1월 23일 24일 정상 운영,,"* 코로나19 확산 방지를 위해 VR체험 어려운 점 양해부탁드립니다.
* 휴관 : 코로나19확산방지를 위해 박물관 탄력적 운영 방문 전 070-4139-3499 로 운영 여부 확인 후 방문 바랍니다.
* 구매 당일사용 절대 불가(이용예정일 하루 전 구매 필수)

［티켓사용 방법］
1. 티켓 구매 (별도 SMS 문자 미발송 상품)
2. 구매 다음날 부터 이용 가능
3. 구매자성함 및 휴대폰 번호 매표소에 제시 후 이용

［이용안내］
* 관람시간 : 오전 11시00분 ~ 오후 6시00분(화~일) / 입장마감 오후 5시)
* 휴관 : 코로나19확산방지를 위해 박물관 탄력적 운영 방문 전 070-4139-3499 로 운영 여부 확인 후 방문 바랍니다.
* 박물관 1층_다양한 체험과 재밌는 사진을 찍을수 있는 체험학습존, 포토존, VR체험관, 공룡관 등으로 구성
* 박물관 2층_실사에 가까운 공룡모형을 보실 수 있는 제1전시실(지구탐험관, 애니메트로닉스공룡), 제2전시실(화석관, 공룡미니어처 전시), 제3전시실(3D입체공룡관)로 구성 되어있습니다.

［유의사항］
* 티켓 훼손 시 재입장 불가. 외출 시 직원에게 꼭 문의해주세요.
* 현장에서 티켓 발권 후 부분환불 및 권종 변경 불가합니다.
* 중복 할인 불가
* 음식물은 반입 가능하나, 지정된 장소에서 취식해주세요.
* 다른 관람객을 위해 휴대폰은 진동모드로 해주세요.
* 박물관은 여러 사람들이 함께 유물을 감상하는 공공장소이므로 조용하고 정숙하게 관람해 주십시오.
* 어린이를 동반한 경우 어린이들이 전시장 내에서 뛰어다니거나 큰소리를 치거나, 작품을 만지는 일이 없도록
　올바른 관람예절을 지도하여 주시기 바랍니다.
* 휴대전화는 전원을 꺼주시거나 진동으로 전환하여 주십시오.
* 어린이만은 입장 불가하며, 안전사고 예방을 위해 보호자가 1인이상 동행하셔야 합니다.
* 고객부주의로 발생되는 안전사고에 대해서는 당사가 책임을 지지 않습니다.
* 전시물에 손을 대거나 손상을 입힐 수 있는 행위는 절대 삼가 주십시오.
* 플래시/삼각대 등을 이용한 촬영과 상업적 용도를 위한 촬영은 금지되어 있습니다.
* 자전거, 휠리스 운동화나 인라인 등을 착용하고 입장할 수 없습니다.
* 음식물 반입과 애완동물의 출입은 금지되어 있습니다.
* 입장권은 1인 1회만 사용할 수 있고 분실, 훼손 시 책임지지 않습니다.

［미 사용 티켓 취소 및 환불 규정］
* 미사용 티켓 유효기간 내 취소 접수 시 100% 환불
* 유효기간 종료 후 취소 환불 불가
* 취소 및 환불 문의처 : 인터파크 고객센터 1544-1555

［업체정보］
업체명 : 파주 공룡박물관
주 소 : 경기 파주시 탄현면 헤이리마을길 93-83 (법흥리)
현장문의처 : 070-4139-3499
홈페이지 주소 : http://www.vrdino.kr
온라인 티켓 문의 : 넥스트스토리주식회사 02-456-2014",
Flower in winter,네이처랩스,2022.07.19,2023.02.28,"18,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22008956_p.gif,* 전시일정 : 오픈런 (상시운영) * 운영시간 : 11:00~21:00 (연중무휴)  * 입장마감 : 20:00,,"* QR발송 대기시간 30분 ~ 최대 3시간 소요 ** 구매 후 1시간 이내 QR코드 발송2. QR코드 수신 후 현장방문 3. QR코드 리더기에 스캔 후 입장* 리더기 스캔 후 자동문 오픈 ※ 구매 후 문자 발송까지는 최대 1시간이 소요될 수 있으니 사전에 미리 구매하시어 방문해주시기 바랍니다.※ QR코드 발송관련 문의전화: 1522-0197［전시회 안내］* 전시장 주소 : 서울시 마포구 양화로 188 AK＆ 4층 * 운영시간 : 11:00~21:00 (연중무휴)- AFTER6 상품은 18시부터 입장 가능* 입장마감 : 20:00* 문의: 02-323-2055 * 홈페이지 : http://naturelabs.co.kr/［이용안내］* 본 전시는 전체 연령이 관람 가능합니다. * 36개월 이하 영유아 증빙서류 지참 시 무료 입장입니다.* 사진 촬영은 가능하나 다른 관람객의 관람을 위해 플래시 사용은 금합니다. 또한, 상업적 촬영은 진행 할 수 없습니다.* 관람객 부주의로 상해를 당했을 시, 전시 측에서는 이에 대해 책임지지 않습니다. 또한, 관람객 부주의로 전시물 파손이 발생한 경우 관람객이 배상하셔야 합니다.* 전시장 내 음식물을 반입할 수 없습니다.* 안내견 이외 애완동물 출입을 삼가 해주시기 바랍니다. * 전시장 내 모든 공간에서는 금연입니다.［취소/환불규정］유효기간 내 100% 환불가능유효기간 후 환불불가사용한 티켓은 환불 불가능합니다.［시설사 정보］업체: 네이처랩스문의전화: 02-323-2055문의시간 : 10:00~19:00［판매자 정보］업 체 명 : 큐패스코리아 주식회사티켓문의 : 1522-0197문의시간 : 평일 09:30~18:00점심시간 : 평일 11:30~13:00(토/일요일 및 공휴일 휴무)",
Time After Time,경주 코오롱호텔,2022.11.01,2023.09.30,"15,000원",전체관람가,http://ticketimage.interpark.com/Play/image/large/22/22013626_p.gif,[관람시간]- 매일 오전 8시 ~ 오후 10시 (입장 마감 오후 9시),http://ticketimage.interpark.com/Play/image/etc/22/22013626-05.jpg,"

臾댁젣 臾몄꽌

",http://ticketimage.interpark.com/Play/image/etc/22/22013626-05.jpg
